Ċ	65491559
Ġthe	42182833
Ġ	39355226
0	26910479
1	26067368
.	25219080
,	24971786
Ġof	23728047
2	20018456
Ġand	19709754
Ġto	19652273
Ġa	15565245
Ġin	14965027
s	14447174
3	12268074
4	10239266
5	10153481
-	10129682
Ġis	9582003
9	8556530
)	8522481
6	8143735
Ġthat	8066608
(	7760345
8	7661228
}	7567721
Ġfor	7550095
e	7337739
7	7321124
*	7215930
Ġwith	5751701
_	5376263
\	5306831
;	5226585
{	4989079
Ġon	4798153
:	4789770
Ġbe	4755402
ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ	4740550
Ġas	4618168
t	4452392
Ġwas	4414599
"	4400526
ĠI	4379423
d	4179527
ing	4147661
n	4105544
ĠĠ	4029161
ĠĠĠĠ	4028840
ed	4007752
Ġ=	3981013
a	3965229
/	3951013
Ġby	3943421
Ġare	3833544
â	3619717
Â	3515559
Ġit	3481935
Ģ	3434423
y	3374567
Ġnot	3364568
Ġor	3346244
Ġat	3289972
Ġfrom	3269265
ĠThe	3256442
+	3210472
>	3082727
^	3078404
ly	3072301
Ġthis	3068364
Ġ"	3026138
Ġyou	3025727
Ġhave	2968905
$	2922710
Ġan	2889564
r	2815121
[	2766377
]	2574556
re	2503831
Ġw	2500820
ĠĠĠĠĠĠĠĠ	2480049
ĠS	2471255
<	2467133
m	2285031
l	2271026
o	2264576
Ġhe	2256004
S	2252538
p	2200969
f	2172131
b	2114535
C	2096155
ĉ	2093426
Ġwere	2087608
Ġcan	2080931
Ġmo	1984838
Ġwhich	1927905
=	1923057
Ã	1918298
Ġhas	1912308
c	1910582
ĠM	1889924
Ġ{	1882736
er	1880563
Ġall	1874903
ĠP	1866077
x	1860488
Ġe	1827626
Ġ\	1800387
Ġbut	1798578
Ġ$	1788132
âĢĻs	1784902
B	1784873
Ġso	1760946
ĠIn	1750331
ĠA	1721954
I	1721039
ł	1708099
k	1702683
i	1687114
Ġwill	1686291
s,	1681988
F	1666524
'	1661173
The	1658862
A	1638421
Ġd	1628236
s.	1607799
ĉĉ	1581145
Ġ*	1576309
Ġhis	1571395
Ġde	1569033
al	1549924
|	1544536
Ġl	1539361
E	1507985
Ġdo	1465649
Ġone	1443484
Ġthey	1441718
ĠR	1439097
?	1434617
).	1424505
ĠD	1424490
's	1417780
Ġtheir	1407860
T	1405378
u	1395194
de	1377690
g	1371213
R	1353334
âĢĿ	1329065
ĠĠĠĠĠĠĠĠĠĠĠĠ	1303547
ĠĠĠ	1300731
Ġcom	1293471
Ġhad	1291491
