.	51017461
Ċ	48043891
,	43705739
Ġthe	41286970
Ġof	23444979
Ġand	19925938
Ġto	19245732
-	15900404
Ġa	15429835
Ġin	14135447
_	9910350
Ġis	9693843
Ġ(	8445378
Ġthat	8319551
Ġfor	7475339
)	7317235
:	6873073
##s	6368700
Ġwith	5754517
1	5583651
(	5436338
2	5393583
Ġ"	5194293
Ġon	4913160
/	4586385
Ġas	4482753
Ġbe	4355842
Ġwas	4354429
Ġit	4296507
ĠI	4020531
Ġby	3934593
Ġare	3893211
Ġ=	3870516
;	3695147
Ġ-	3562747
ĠThe	3407812
Ġthis	3395785
0	3357991
Ġfrom	3297906
Ġat	3281961
Ġyou	3263446
Ġ$	3247799
âĢĻ	3201922
Ġor	3190380
{	3159573
Ġnot	3150504
Ġ\	3113377
ĉ	3078549
*	3006724
Ġhave	2950351
's	2794505
Ġan	2791555
s	2748458
\	2717383
3	2692685
}	2681540
"	2596506
Ġ0	2541298
ĊĠĠĠ	2468083
>	2444605
Ġ*	2418443
Ġwe	2304519
Ġcan	2114769
Ġwere	2087093
Ġ	1992387
."	1972938
Ġ1	1972054
Ġwhich	1950813
="	1912776
Ġhas	1878682
$	1856833
4	1826611
Ġ+	1807745
Ġ{	1773830
Ġbut	1772088
ĊĠĠĠĠĠĠĠ	1714571
Ġwill	1702762
##ing	1700654
The	1698135
Ġhe	1682326
).	1667054
Ġall	1649946
?	1633343
Ġif	1618188
ĊĠ	1575080
Ġhis	1571296
Ġone	1567796
t	1549635
##e	1546165
Ġ2	1534958
5	1525481
x	1509570
Ġthey	1506917
a	1423682
Âł	1406562
Ġtheir	1404600
Ġmore	1398296
##ed	1393226
I	1338066
**	1308948
Ġhad	1274122
_{	1270212
Ġ$\	1265702
Ġbeen	1263749
A	1259092
Ġalso	1227988
Ġyour	1226445
n	1217048
Ġ<	1211426
d	1198495
),	1192551
);	1181283
i	1177902
##a	1177155
Ġabout	1175740
<	1174575
Ġwhen	1163735
Ġwould	1158863
Ġtime	1134959
Ġthere	1129161
Ġout	1124111
't	1121211
Ġso	1116627
ĠIn	1113083
Ġother	1110793
]	1105900
Ġ3	1105848
Ġmy	1080294
ĠâĢľ	1078687
Ġwho	1075782
##d	1075596
B	1064965
=	1063006
##y	1054392
Ġthan	1039365
Ġdo	1034595
^	1029572
##er	1028672
Ġno	1025814
Ġup	1017446
'	1017441
Ġ[	1011260
ĠA	1004147
6	993247
ĠĠ	988940
Ġits	982825
Ġinto	977552
Ġ}	965373
Ġ&	964130
Ġ'	961611
Ġour	945662
Ġonly	939429
[	937511
Ġtwo	935711
Ġsaid	925776
Ġher	922539
##o	921538
Ġwhat	906511
b	905051
Ġlike	904985
ĊĠĠĠĠĠĠĠĠĠĠĠ	904596
Ġany	897040
p	890226
Ġsome	883496
Ġmay	880813
Ġnew	879579
ĠIt	871125
ĠThis	870410
##ly	868335
8	867225
C	864023
##0	850715
Ġsuch	847080
Ġfirst	844248
Ġ4	833176
c	831735
Ġthese	829162
##t	827982
##n	817015
7	815743
##r	804938
Ġget	802385
m	801515
Ġthem	798440
%	796922
S	794069
##S	789872
##i	786871
Ġuse	777040
Ġthen	774086
ref	773601
Ġjust	767884
Ġme	766703
Ġ5	762825
Ġafter	761997
Ġbetween	756703
f	749817
k	743069
type	736400
ĠWe	734640
Ġover	732406
e	726349
Ġused	720026
Ġwhere	716071
##l	715059
Ġcould	714447
Ġdata	711946
.,	709116
ĊĠĠĠĠĠ	686399
Ġpeople	685163
9	672604
",	669125
Ġshe	668203
+	667960
Ġusing	663039
</	661341
Ġbecause	654689
g	650216
in	649260
Ġshould	625445
{\	619416
ĊĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ	616800
Ġ[@	614700
10	613315
Ġwell	609772
Ġhow	604288
#	603881
Ġ.	603705
Ġmost	598755
Ġv	598730
Ċĉ	596396
Ġeach	590850
Ġcase	588530
){	587662
##es	584554
R	584353
Ġhim	582980
Ġi	580464
F	578200
Ġ10	576180
Ġ|	575804
h	572011
}\	569485
Ġclass	566678
D	563493
E	563165
In	561455
!	558281
r	556973
Ġmake	554795
Ġunder	552404
##A	552397
##al	546099
Ġthrough	543767
Ġ@	539565
Ġwork	539101
Ġsame	538195
Ġway	536319
ĊĊ	536056
Ġsee	527851
Ġeven	524846
ĠHe	523854
Ġthose	522149
Ġnow	521134
##on	520517
Ġyears	519984
Ġvery	519947
j	519897
frac	519149
->	517632
Ġboth	516651
Ġknow	515676
Ġset	506592
Ġbeing	505755
v	503498
Ġdid	502456
T	501824
Ġ_	500959
Ġmany	499021
Ġneed	497898
Ġbefore	494990
~	494534
Ġnumber	492725
Ġreturn	490676
Ġdifferent	488938
?"	488516
Ġright	487735
Ġ6	486355
##T	484844
âĢī	479595
Ġdon	477090
##C	476884
](#	476537
()	475168
Ġback	474909
